Year,Country,Happiness_Score,Happiness_Rank,GDP_per_capita,Healthy_life_expectancy,Freedom,Generosity,Perceptions_of_corruption
2016,Mauritania,4.2010000000000005,130.0,0.6139100000000001,0.28639000000000003,0.1268,0.22685999999999998,0.17955
2016,Zimbabwe,4.1930000000000005,131.0,0.35041,0.1595,0.25429,0.18503,0.08582000000000001
2016,Malawi,4.156000000000001,132.0,0.08709,0.29364,0.4143,0.30968,0.07564
2016,Sudan,4.138999999999999,133.0,0.63069,0.29759,0.3709938853503184,0.18077000000000001,0.10039
2016,Gabon,4.121,134.0,1.15851,0.3494,0.28098,0.062439999999999996,0.09314
2016,Mali,4.073,135.0,0.31292,0.16347,0.27544,0.21064000000000002,0.13647
2016,Haiti,4.0280000000000005,136.0,0.34097,0.27494,0.12072000000000001,0.47958,0.14476
2016,Botswana,3.9739999999999998,137.0,1.09426,0.34752,0.44088999999999995,0.12425,0.10769000000000001
2016,Comoros,3.9560000000000004,138.0,0.27509,0.29980999999999997,0.15412,0.1827,0.18437
2016,Ivory Coast,3.9160000000000004,139.0,0.55507,0.04476,0.40663,0.20338,0.1553
2016,Cambodia,3.907,140.0,0.55604,0.42494,0.5885199999999999,0.40339,0.08092
2016,Angola,3.866,141.0,0.84731,0.04991,0.00589,0.12070999999999998,0.08434
2016,Niger,3.8560000000000003,142.0,0.1327,0.26161999999999996,0.38040999999999997,0.2097,0.17176
2016,South Sudan,3.832,143.0,0.39394,0.15780999999999998,0.19662000000000002,0.25899,0.13015
2016,Chad,3.763,144.0,0.42213999999999996,0.038239999999999996,0.12807000000000002,0.18667,0.04952
2016,Burkina Faso,3.739,145.0,0.31995,0.21297,0.3337,0.24353000000000002,0.12533
2016,Uganda,3.739,145.0,0.34719,0.19625,0.43653000000000003,0.27102,0.06442
2016,Yemen,3.7239999999999998,147.0,0.57939,0.31048000000000003,0.2287,0.09821,0.05892000000000001
2016,Madagascar,3.695,148.0,0.27954,0.37109000000000003,0.13684000000000002,0.2204,0.07506
2016,Tanzania,3.6660000000000004,149.0,0.47155,0.35700000000000004,0.3176,0.31472,0.05099
2016,Liberia,3.622,150.0,0.10705999999999999,0.23165,0.25748000000000004,0.24063,0.04852
2016,Guinea,3.6069999999999998,151.0,0.22415,0.18829,0.30953,0.29914,0.1192
2016,Rwanda,3.515,152.0,0.32846,0.31865,0.5432,0.23551999999999998,0.50521
2016,Benin,3.484,153.0,0.39499,0.21028000000000002,0.39747,0.2018,0.06681000000000001
2016,Afghanistan,3.36,154.0,0.38227,0.17344,0.1643,0.31268,0.07112
2016,Togo,3.303,155.0,0.28123000000000004,0.24811,0.34678000000000003,0.17517,0.11587
2016,Syria,3.069,156.0,0.7471899999999999,0.6299399999999999,0.06912,0.48396999999999996,0.17232999999999998
2016,Burundi,2.905,157.0,0.06831,0.15747,0.0432,0.2029,0.09419
2017,Norway,7.537000179290769,1.0,1.6164631843566901,0.796666502952576,0.635422587394714,0.36201223731041,0.31596383452415505
2017,Denmark,7.52199983596802,2.0,1.48238301277161,0.7925655245780941,0.626006722450256,0.3552804887294771,0.40077006816863997
2017,Iceland,7.50400018692017,3.0,1.480633020401,0.8335521221160892,0.6271626353263849,0.47554022073745705,0.15352655947208402
2017,Switzerland,7.49399995803833,4.0,1.5649795532226598,0.858131289482117,0.620070576667786,0.29054927825927696,0.36700728535652205
2017,Finland,7.468999862670901,5.0,1.44357192516327,0.80915766954422,0.6179508566856379,0.24548277258873,0.38261154294014
2017,Netherlands,7.3769998550415,6.0,1.50394463539124,0.8106961250305179,0.5853844881057739,0.47048982977867104,0.282661825418472
2017,Canada,7.31599998474121,7.0,1.47920441627502,0.83455765247345,0.611100912094116,0.435539722442627,0.287371516227722
2017,New Zealand,7.31400012969971,8.0,1.40570604801178,0.816759705543518,0.6140621304512021,0.500005125999451,0.38281670212745705
2017,Sweden,7.28399991989136,9.0,1.49438726902008,0.830875158309937,0.612924098968506,0.38539925217628496,0.384398728609085
2017,Australia,7.28399991989136,10.0,1.4844149351120002,0.84388679265976,0.601607382297516,0.47769924998283403,0.301183730363846
2017,Israel,7.212999820709231,11.0,1.3753824234008798,0.83840399980545,0.40598860383033797,0.330082654953003,0.0852421000599861
2017,Costa Rica,7.0789999961853,12.0,1.10970628261566,0.7595092654228209,0.580131649971008,0.21461322903633104,0.100106589496136
2017,Austria,7.00600004196167,13.0,1.4870972633361799,0.8153284192085269,0.567766189575195,0.316472321748734,0.22106036543846105
2017,United States,6.993000030517581,14.0,1.54625928401947,0.7742866277694699,0.505740523338318,0.392578780651093,0.135638788342476
2017,Ireland,6.9770002365112305,15.0,1.5357066392898602,0.8097826242446899,0.5731103420257571,0.42785832285881,0.29838815331459007
2017,Germany,6.9510002136230495,16.0,1.48792338371277,0.798950731754303,0.562511384487152,0.33626917004585305,0.276731938123703
2017,Belgium,6.89099979400635,17.0,1.4637807607650801,0.8180918693542479,0.5397707223892211,0.23150333762168898,0.251343131065369
2017,Luxembourg,6.86299991607666,18.0,1.74194359779358,0.845089495182037,0.59662789106369,0.283180981874466,0.31883442401886
2017,United Kingdom,6.71400022506714,19.0,1.44163393974304,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662
2017,Chile,6.65199995040894,20.0,1.25278460979462,0.8194797039031979,0.376895278692245,0.3266624212265011,0.0822879821062088
2017,United Arab Emirates,6.6479997634887695,21.0,1.6263433694839498,0.726798236370087,0.60834527015686,0.3609419465065,0.324489563703537
2017,Brazil,6.6350002288818395,22.0,1.1073532104492199,0.6165523529052729,0.437453746795654,0.16234989464282998,0.11109276115894301
2017,Czech Republic,6.60900020599365,23.0,1.35268235206604,0.754444003105164,0.49094617366790794,0.0881067588925362,0.0368729270994663
2017,Argentina,6.59899997711182,24.0,1.18529546260834,0.695137083530426,0.49451920390129106,0.109457060694695,0.05973988771438599
2017,Mexico,6.57800006866455,25.0,1.1531838178634601,0.709978997707367,0.412730008363724,0.12099043279886199,0.132774114608765
2017,Singapore,6.57200002670288,26.0,1.69227766990662,0.9494923949241642,0.549840569496155,0.345965981483459,0.46430778503417997
2017,Malta,6.52699995040894,27.0,1.34327983856201,0.821944236755371,0.588767051696777,0.5747305750846861,0.153066068887711
2017,Uruguay,6.4539999961853,28.0,1.2175596952438401,0.719216823577881,0.5793922543525699,0.175096929073334,0.17806187272071802
2017,Guatemala,6.4539999961853,29.0,0.872001945972443,0.540239989757538,0.5313106179237371,0.283488392829895,0.0772232785820961
2017,Panama,6.4520001411438,30.0,1.23374843597412,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653
2017,France,6.44199991226196,31.0,1.43092346191406,0.8444658517837521,0.470222115516663,0.129762306809425,0.172502428293228
2017,Thailand,6.4239997863769505,32.0,1.12786877155304,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515
2017,Taiwan Province of China,6.42199993133545,33.0,1.4336265325546298,0.793984234333038,0.361466586589813,0.258360475301743,0.0638292357325554
2017,Spain,6.40299987792969,34.0,1.38439786434174,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986
2017,Qatar,6.375,35.0,1.8707656860351598,0.7100980877876278,0.604130983352661,0.33047387003898604,0.43929925560951205
2017,Colombia,6.35699987411499,36.0,1.07062232494354,0.595027923583984,0.47748741507530196,0.14901447296142598,0.0466687418520451
2017,Saudi Arabia,6.343999862670901,37.0,1.53062355518341,0.590148329734802,0.449750572443008,0.147616013884544,0.27343225479126004
2017,Trinidad and Tobago,6.1680002212524405,38.0,1.36135590076447,0.5199832916259771,0.518630743026733,0.32529646158218395,0.00896481610834599
2017,Kuwait,6.10500001907349,39.0,1.63295245170593,0.6321057081222529,0.49633759260177596,0.228289797902107,0.21515955030918102
2017,Slovakia,6.09800004959106,40.0,1.32539355754852,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092
2017,Bahrain,6.08699989318848,41.0,1.4884122610092199,0.653133034706116,0.536746919155121,0.17266848683357197,0.257042169570923
2017,Malaysia,6.08400011062622,42.0,1.29121541976929,0.618784427642822,0.40226498246192893,0.416608929634094,0.0656007081270218
2017,Nicaragua,6.07100009918213,43.0,0.737299203872681,0.6530959606170649,0.447551846504211,0.301674216985703,0.130687981843948
2017,Ecuador,6.00799989700317,44.0,1.00082039833069,0.685636222362518,0.4551981985569,0.15011246502399403,0.140134647488594
2017,El Salvador,6.002999782562259,45.0,0.9097844958305359,0.596018552780151,0.432452529668808,0.0782579854130745,0.0899809598922729
2017,Poland,5.97300004959106,46.0,1.29178786277771,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286
2017,Uzbekistan,5.97100019454956,47.0,0.786441087722778,0.498272627592087,0.6582486629486078,0.41598364710807795,0.246528223156929
2017,Italy,5.96400022506714,48.0,1.3950666189193701,0.8531443476676941,0.256450712680817,0.17278964817523998,0.0280280914157629
2017,Russia,5.962999820709231,49.0,1.28177809715271,0.547349333763123,0.373783111572266,0.0522638224065304,0.0329628810286522
2017,Belize,5.955999851226809,50.0,0.907975316047668,0.45019176602363603,0.5475093722343439,0.24001564085483604,0.0965810716152191
2017,Japan,5.92000007629395,51.0,1.41691517829895,0.9134758710861209,0.505625545978546,0.12057276815175999,0.163760736584663
2017,Lithuania,5.90199995040894,52.0,1.3145823478698702,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812
2017,Algeria,5.872000217437741,53.0,1.09186446666718,0.6175846457481379,0.233335807919502,0.0694366469979286,0.14609611034393302
2017,Latvia,5.849999904632571,54.0,1.26074862480164,0.638566970825195,0.32570791244506797,0.153074786067009,0.0738427266478539
2017,South Korea,5.837999820709231,55.0,1.40167844295502,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457
2017,Moldova,5.837999820709231,56.0,0.7288706302642819,0.5894652009010309,0.24072904884815197,0.20877912640571603,0.0100912861526012
2017,Romania,5.824999809265139,57.0,1.21768391132355,0.6851583123207089,0.457003742456436,0.133519917726517,0.0043879006989300294
2017,Bolivia,5.82299995422363,58.0,0.833756566047668,0.47363024950027505,0.5587329268455511,0.22556072473526,0.0604777261614799
2017,Turkmenistan,5.82200002670288,59.0,1.1307767629623402,0.437726080417633,0.41827192902565,0.24992498755454998,0.25927034020423895
2017,Kazakhstan,5.8189997673034695,60.0,1.2845562696456898,0.6060415506362921,0.43745428323745705,0.20196442306041698,0.11928288638591802
2017,North Cyprus,5.80999994277954,61.0,1.3469113111496,0.834647238254547,0.47120362520217896,0.266845703125,0.155353352427483
2017,Slovenia,5.75799989700317,62.0,1.3412059545516999,0.7908282279968258,0.572575807571411,0.242649093270302,0.0451289787888527
2017,Peru,5.71500015258789,63.0,1.0352252721786501,0.6301661133766171,0.45000287890434293,0.126819714903831,0.0470490865409374
2017,Mauritius,5.62900018692017,64.0,1.1893955469131499,0.6380074620246889,0.491247326135635,0.360933750867844,0.0421815551817417
2017,Cyprus,5.62099981307983,65.0,1.3559380769729599,0.84471470117569,0.35511153936386103,0.271254301071167,0.0412379764020443
2017,Estonia,5.61100006103516,66.0,1.3208793401718102,0.695168316364288,0.479131430387497,0.0988908112049103,0.18324892222881303
2017,Belarus,5.5689997673034695,67.0,1.15655755996704,0.6377142667770389,0.295400261878967,0.15513750910759,0.156313821673393
2017,Libya,5.525000095367429,68.0,1.1018030643463101,0.520169019699097,0.465733230113983,0.15207366645336198,0.0926102101802826
2017,Turkey,5.5,69.0,1.1982743740081798,0.6376056075096129,0.300740599632263,0.0466930419206619,0.0996715798974037
2017,Paraguay,5.493000030517581,70.0,0.932537317276001,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797
2017,"Hong Kong S.A.R., China",5.47200012207031,71.0,1.55167484283447,0.943062424659729,0.490968644618988,0.374465793371201,0.29393374919891396
2017,Philippines,5.42999982833862,72.0,0.85769921541214,0.46800905466079706,0.585214674472809,0.193513423204422,0.0993318930268288
2017,Serbia,5.39499998092651,73.0,1.06931757926941,0.65078467130661,0.20871552824974102,0.22012588381767298,0.0409037806093693
2017,Jordan,5.33599996566772,74.0,0.9910123944282528,0.6045900583267211,0.418421149253845,0.17217046022415197,0.11980327218771002
2017,Hungary,5.32399988174438,75.0,1.2860119342803997,0.6877634525299069,0.17586351931095098,0.0784016624093056,0.0366369374096394
2017,Jamaica,5.31099987030029,76.0,0.925579309463501,0.6410223841667181,0.474307239055634,0.23381833732128102,0.0552677810192108
2017,Croatia,5.2930002212524405,77.0,1.22255623340607,0.701288521289825,0.255772292613983,0.248002976179123,0.0431031100451946
2017,Kosovo,5.27899980545044,78.0,0.951484382152557,0.541452050209045,0.260287940502167,0.319931447505951,0.0574716180562973
2017,China,5.2729997634887695,79.0,1.08116579055786,0.741415500640869,0.47278770804405196,0.0288068410009146,0.0227942746132612
2017,Pakistan,5.26900005340576,80.0,0.7268835306167599,0.40204778313636796,0.23521526157856,0.31544601917266807,0.12434806674718901
2017,Indonesia,5.26200008392334,81.0,0.995538592338562,0.49234572052955605,0.443323463201523,0.611704587936401,0.0153171354904771
2017,Venezuela,5.25,82.0,1.12843120098114,0.617144227027893,0.15399712324142498,0.0650196298956871,0.0644911229610443
2017,Montenegro,5.23699998855591,83.0,1.12112903594971,0.6674646735191351,0.194989055395126,0.197911024093628,0.0881741940975189
2017,Morocco,5.2350001335144,84.0,0.8781145811080929,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896
2017,Azerbaijan,5.234000205993651,85.0,1.1536017656326298,0.5407757759094239,0.39815583825111406,0.0452693402767181,0.180987507104874
2017,Dominican Republic,5.230000019073491,86.0,1.07937383651733,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378
2017,Greece,5.2270002365112305,87.0,1.28948748111725,0.8101989030838009,0.0957312509417534,0.24688347161657387,0.043289776891470004
2017,Lebanon,5.22499990463257,88.0,1.07498753070831,0.7350810766220089,0.28851598501205394,0.26445075869560203,0.037513829767704
2017,Portugal,5.19500017166138,89.0,1.3151752948761002,0.795843541622162,0.498465299606323,0.0951027125120163,0.0158694516867399
2017,Bosnia and Herzegovina,5.18200016021729,90.0,0.982409417629242,0.705186307430267,0.204403176903725,0.328867495059967,0.12312022065142951
2017,Honduras,5.1810002326965305,91.0,0.730573117733002,0.582569479942322,0.348079860210419,0.23618887364864302,0.0733454525470734
2017,Macedonia,5.175000190734861,92.0,1.06457793712616,0.644948184490204,0.325905978679657,0.25376096367836,0.0602777935564518
2017,Somalia,5.151000022888179,93.0,0.0226431842893362,0.11398913711309401,0.602126955986023,0.291631311178207,0.28241032361984303
2017,Vietnam,5.07399988174438,94.0,0.7885475754737851,0.6521689891815191,0.571055591106415,0.23496805131435397,0.0876332372426987
2017,Nigeria,5.07399988174438,95.0,0.783756256103516,0.0569157302379608,0.394952565431595,0.23094719648361198,0.0261215660721064
2017,Tajikistan,5.04099988937378,96.0,0.524713635444641,0.5292351245880129,0.47156670689582797,0.24899764358997303,0.14637714624404902
2017,Bhutan,5.01100015640259,97.0,0.885416388511658,0.495879292488098,0.5015376806259161,0.474054545164108,0.17338038980960802
2017,Kyrgyzstan,5.0040001869201705,98.0,0.5962200760841371,0.553457796573639,0.454943388700485,0.42858037352562,0.0394391790032387
2017,Nepal,4.961999893188481,99.0,0.479820191860199,0.504130780696869,0.44030594825744607,0.39409616589546204,0.0729755461215973
2017,Mongolia,4.95499992370605,100.0,1.0272358655929599,0.557783484458923,0.39414396882057207,0.338464230298996,0.0329022891819477
2017,South Africa,4.8289999961853,101.0,1.05469870567322,0.18708007037639604,0.479246735572815,0.13936237990856198,0.0725094974040985
2017,Tunisia,4.80499982833862,102.0,1.00726580619812,0.613212049007416,0.289680689573288,0.0496933571994305,0.0867231488227844
2017,Palestinian Territories,4.77500009536743,103.0,0.716249227523804,0.565666973590851,0.25471106171608,0.114173173904419,0.0892826020717621
2017,Egypt,4.7350001335144,104.0,0.989701807498932,0.520187258720398,0.28211015462875394,0.128631442785263,0.114381365478039
2017,Bulgaria,4.71400022506714,105.0,1.1614590883255,0.708217680454254,0.28923171758651695,0.113177694380283,0.0110515309497714
2017,Sierra Leone,4.70900011062622,106.0,0.36842092871666,0.005564753897488121,0.318697690963745,0.293040901422501,0.0710951760411263
2017,Cameroon,4.69500017166138,107.0,0.564305365085602,0.132892116904259,0.430388748645782,0.23629845678806302,0.0513066314160824
2017,Iran,4.69199991226196,108.0,1.15687310695648,0.639333188533783,0.24932260811328896,0.387242913246155,0.048761073499918005
2017,Albania,4.64400005340576,109.0,0.996192753314972,0.731159746646881,0.381498634815216,0.20131294429302202,0.0398642159998417
2017,Bangladesh,4.60799980163574,110.0,0.586682975292206,0.533241033554077,0.478356659412384,0.17225535213947304,0.123717859387398
2017,Namibia,4.57399988174438,111.0,0.964434325695038,0.33861181139946,0.520303547382355,0.0771337449550629,0.0931469723582268
2017,Kenya,4.55299997329712,112.0,0.560479462146759,0.30998834967613204,0.45276376605033897,0.444860309362411,0.0646413192152977
2017,Mozambique,4.550000190734861,113.0,0.23430564999580397,0.10665443539619399,0.48079109191894503,0.322228103876114,0.17943638563156103
2017,Myanmar,4.54500007629395,114.0,0.36711055040359497,0.397522568702698,0.514492034912109,0.8380751609802249,0.188816204667091
2017,Senegal,4.53499984741211,115.0,0.479309022426605,0.409362852573395,0.37792226672172496,0.183468893170357,0.11546044796705199
2017,Zambia,4.513999938964839,116.0,0.6364067792892459,0.25783589482307395,0.461603492498398,0.249580144882202,0.0782135501503944
2017,Iraq,4.49700021743774,117.0,1.1027104854583702,0.501180469989777,0.288555532693863,0.19963726401329,0.10721575468778599
2017,Gabon,4.46500015258789,118.0,1.1982102394104,0.35657858848571794,0.31232857704162603,0.0437853783369064,0.0760467872023582
2017,Ethiopia,4.46000003814697,119.0,0.339233845472336,0.35340970754623396,0.408842742443085,0.31265074014663696,0.16545571386814098
2017,Sri Lanka,4.44000005722046,120.0,1.00985014438629,0.625130832195282,0.561213254928589,0.49086356163024897,0.0736539661884308
2017,Armenia,4.37599992752075,121.0,0.900596737861633,0.637524425983429,0.198303267359734,0.0834880918264389,0.0266744215041399
2017,India,4.31500005722046,122.0,0.7922212481498722,0.455427616834641,0.469987004995346,0.23153848946094502,0.0922268852591515
2017,Mauritania,4.29199981689453,123.0,0.6484572887420649,0.285349279642105,0.0960980430245399,0.201870024204254,0.136957004666328
2017,Congo (Brazzaville),4.29099988937378,124.0,0.8089642524719242,0.28995743393898,0.4350258708000179,0.12085212767124198,0.0796181336045265
2017,Georgia,4.28599977493286,125.0,0.950612664222717,0.649546980857849,0.309410035610199,0.0540088154375553,0.25166663527488703
2017,Congo (Kinshasa),4.2800002098083505,126.0,0.0921023488044739,0.191407024860382,0.235961347818375,0.246455833315849,0.0602413564920425
2017,Mali,4.19000005722046,127.0,0.476180493831635,0.16936567425727803,0.306613743305206,0.183354198932648,0.10497024655342098
2017,Ivory Coast,4.17999982833862,128.0,0.6030489206314089,0.0486421696841717,0.4477061927318571,0.201237469911575,0.130061775445938
2017,Cambodia,4.1680002212524405,129.0,0.6017650961875921,0.429783403873444,0.633375823497772,0.385922968387604,0.0681059509515762
2017,Sudan,4.138999938964839,130.0,0.6595166921615601,0.290920823812485,0.0149958552792668,0.182317450642586,0.089847519993782
2017,Ghana,4.11999988555908,131.0,0.667224824428558,0.29563772678375205,0.423026293516159,0.25692394375801103,0.0253363698720932
2017,Ukraine,4.09600019454956,132.0,0.89465194940567,0.575903952121735,0.12297477573156401,0.270061463117599,0.0230294708162546
2017,Uganda,4.08099985122681,133.0,0.381430715322495,0.21763260662555703,0.443185955286026,0.32576605677604703,0.057069718837738
2017,Burkina Faso,4.03200006484985,134.0,0.35022771358490007,0.21584425866603896,0.32436785101890603,0.250864684581757,0.12032810598611803
2017,Niger,4.02799987792969,135.0,0.16192533075809498,0.26850500702858,0.36365869641304,0.22867384552955602,0.13857294619083402
2017,Malawi,3.97000002861023,136.0,0.233442038297653,0.315089583396912,0.466914653778076,0.28717046976089505,0.0727116540074348
2017,Chad,3.9360001087188703,137.0,0.43801298737525896,0.0411347150802612,0.16234202682972002,0.21611385047435802,0.0535818822681904
2017,Zimbabwe,3.875,138.0,0.37584653496742204,0.19676375389099102,0.336384207010269,0.189143493771553,0.0953753814101219
2017,Lesotho,3.80800008773804,139.0,0.521021246910095,0.5513407826123219,0.390661299228668,0.157497271895409,0.119094640016556
2017,Angola,3.79500007629395,140.0,0.8584281802177429,0.0498686656355858,0.4087859728583886,0.09792649000883098,0.0697203353047371
2017,Afghanistan,3.7939999103546103,141.0,0.401477217674255,0.18074677884578697,0.106179520487785,0.311870932579041,0.0611578300595284
2017,Botswana,3.7660000324249303,142.0,1.12209415435791,0.34175550937652605,0.505196332931519,0.0993484482169151,0.0985831990838051
2017,Benin,3.65700006484985,143.0,0.43108540773391707,0.20993021130561804,0.42596277594566295,0.207948461174965,0.0609290152788162
2017,Madagascar,3.64400005340576,144.0,0.305808693170547,0.375223308801651,0.18919676542282102,0.208732530474663,0.0672319754958153
2017,Haiti,3.6029999256133998,145.0,0.368610262870789,0.277321130037308,0.0303698573261499,0.48920378088951094,0.0998721495270729
2017,Yemen,3.59299993515015,146.0,0.5916834473609921,0.310080915689468,0.24946372210979503,0.104125209152699,0.0567674227058887
2017,South Sudan,3.5910000801086404,147.0,0.39724862575531,0.163486003875732,0.147062435746193,0.285670816898346,0.116793513298035
2017,Liberia,3.5329999923706095,148.0,0.11904179304838199,0.229918196797371,0.33288118243217496,0.26654988527298,0.0389482490718365
2017,Guinea,3.50699996948242,149.0,0.24454993009567302,0.194129139184952,0.348587512969971,0.264815092086792,0.110937617719173
2017,Togo,3.4949998855590803,150.0,0.30544471740722695,0.247105568647385,0.38042613863945,0.19689615070819896,0.0956650152802467
2017,Rwanda,3.47099995613098,151.0,0.368745893239975,0.326424807310104,0.5818438529968261,0.25275602936744695,0.455220013856888
2017,Syria,3.46199989318848,152.0,0.777153134346008,0.5005333423614501,0.0815394446253777,0.49366372823715204,0.15134713053703303
2017,Tanzania,3.34899997711182,153.0,0.511135876178741,0.364509284496307,0.390017777681351,0.354256361722946,0.0660351067781448
2017,Burundi,2.90499997138977,154.0,0.09162256866693501,0.151610791683197,0.0599007532000542,0.20443518459796897,0.0841479450464249
2017,Central African Republic,2.69300007820129,155.0,0.9847182019463474,0.0187726859003305,0.270842045545578,0.280876487493515,0.0565650761127472
2018,Finland,7.632000000000001,1.0,1.305,0.8740000000000001,0.6809999999999999,0.20199999999999999,0.39299999999999996
2018,Norway,7.593999999999999,2.0,1.456,0.861,0.6859999999999999,0.28600000000000003,0.34
2018,Denmark,7.555,3.0,1.351,0.868,0.6829999999999999,0.284,0.408
2018,Iceland,7.495,4.0,1.3430000000000002,0.914,0.677,0.353,0.138
2018,Switzerland,7.487,5.0,1.42,0.927,0.66,0.256,0.35700000000000004
2018,Netherlands,7.441,6.0,1.361,0.878,0.638,0.33299999999999996,0.295
2018,Canada,7.327999999999999,7.0,1.33,0.8959999999999999,0.653,0.321,0.29100000000000004
2018,New Zealand,7.324,8.0,1.268,0.8759999999999999,0.669,0.365,0.389
2018,Sweden,7.314,9.0,1.355,0.9129999999999999,0.659,0.285,0.38299999999999995
2018,Australia,7.272,10.0,1.34,0.91,0.647,0.361,0.302
2018,United Kingdom,7.19,11.0,1.244,0.888,0.46399999999999997,0.262,0.08199999999999999
2018,Austria,7.138999999999999,12.0,1.341,0.8909999999999999,0.617,0.242,0.22399999999999998
2018,Costa Rica,7.072,13.0,1.01,0.8170000000000001,0.632,0.14300000000000002,0.10099999999999999
2018,Ireland,6.977,14.0,1.4480000000000002,0.8759999999999999,0.614,0.307,0.306
2018,Germany,6.965,15.0,1.34,0.861,0.586,0.273,0.28
2018,Belgium,6.9270000000000005,16.0,1.324,0.894,0.583,0.188,0.24
2018,Luxembourg,6.91,17.0,1.5759999999999998,0.8959999999999999,0.632,0.196,0.321
2018,United States,6.886,18.0,1.3980000000000001,0.8190000000000001,0.547,0.29100000000000004,0.133
2018,Israel,6.814,19.0,1.301,0.883,0.5329999999999999,0.354,0.272
2018,United Arab Emirates,6.774,20.0,2.096,0.67,0.284,0.18600000000000003,0.11200000000000002
2018,Czech Republic,6.711,21.0,1.2329999999999999,0.8540000000000001,0.5429999999999999,0.064,0.034
2018,Malta,6.627000000000001,22.0,1.27,0.884,0.645,0.376,0.142
2018,France,6.489,23.0,1.2930000000000001,0.9079999999999999,0.52,0.098,0.17600000000000002
2018,Mexico,6.4879999999999995,24.0,1.038,0.7609999999999999,0.479,0.069,0.095
2018,Chile,6.476,25.0,1.131,0.8079999999999999,0.431,0.19699999999999998,0.061
2018,Taiwan,6.441,26.0,1.365,0.857,0.418,0.151,0.078
2018,Panama,6.43,27.0,1.112,0.759,0.597,0.125,0.063
2018,Brazil,6.419,28.0,0.986,0.675,0.493,0.11,0.08800000000000001
2018,Argentina,6.388,29.0,1.073,0.7440000000000001,0.57,0.062,0.054000000000000006
2018,Guatemala,6.382000000000001,30.0,0.7809999999999999,0.608,0.604,0.179,0.071
2018,Uruguay,6.379,31.0,1.093,0.7709999999999999,0.625,0.13,0.155
2018,Qatar,6.374,32.0,1.649,0.748,0.654,0.256,0.171
2018,Saudi Arabia,6.371,33.0,1.379,0.633,0.509,0.098,0.127
2018,Singapore,6.343,34.0,1.5290000000000001,1.008,0.631,0.261,0.457
2018,Malaysia,6.322,35.0,1.161,0.669,0.35600000000000004,0.311,0.059000000000000004
2018,Spain,6.31,36.0,1.251,0.965,0.449,0.142,0.07400000000000001
2018,Colombia,6.26,37.0,0.96,0.635,0.531,0.099,0.039
2018,Trinidad & Tobago,6.192,38.0,1.2229999999999999,0.564,0.575,0.171,0.019
2018,Slovakia,6.172999999999999,39.0,1.21,0.7759999999999999,0.354,0.11800000000000001,0.013999999999999999
2018,El Salvador,6.167000000000001,40.0,0.8059999999999999,0.639,0.461,0.065,0.08199999999999999
2018,Nicaragua,6.141,41.0,0.6679999999999999,0.7,0.527,0.20800000000000002,0.128
2018,Poland,6.122999999999999,42.0,1.176,0.7809999999999999,0.546,0.10800000000000001,0.064
2018,Bahrain,6.105,43.0,1.338,0.698,0.594,0.243,0.12300000000000001
2018,Uzbekistan,6.096,44.0,0.7190000000000001,0.605,0.7240000000000001,0.32799999999999996,0.259
2018,Kuwait,6.082999999999999,45.0,1.474,0.675,0.5539999999999999,0.16699999999999998,0.106
2018,Thailand,6.072,46.0,1.016,0.7070000000000001,0.637,0.364,0.028999999999999998
2018,Italy,6.0,47.0,1.264,0.946,0.281,0.13699999999999998,0.027999999999999997
2018,Ecuador,5.973,48.0,0.889,0.736,0.556,0.114,0.12
2018,Belize,5.956,49.0,0.807,0.474,0.593,0.183,0.08900000000000001
2018,Lithuania,5.952000000000001,50.0,1.197,0.716,0.35,0.026000000000000002,0.006
2018,Slovenia,5.9479999999999995,51.0,1.219,0.856,0.633,0.16,0.051
2018,Romania,5.945,52.0,1.1159999999999999,0.726,0.528,0.08800000000000001,0.001
2018,Latvia,5.933,53.0,1.148,0.6709999999999999,0.363,0.092,0.066
2018,Japan,5.915,54.0,1.294,0.988,0.5529999999999999,0.079,0.15
2018,Mauritius,5.891,55.0,1.09,0.684,0.584,0.245,0.05
2018,Jamaica,5.89,56.0,0.8190000000000001,0.693,0.575,0.096,0.031
2018,South Korea,5.875,57.0,1.266,0.955,0.244,0.175,0.051
2018,Northern Cyprus,5.835,58.0,1.229,0.909,0.495,0.179,0.154
2018,Russia,5.81,59.0,1.151,0.599,0.39899999999999997,0.065,0.025
2018,Kazakhstan,5.79,60.0,1.143,0.631,0.45399999999999996,0.14800000000000002,0.121
2018,Cyprus,5.7620000000000005,61.0,1.229,0.909,0.423,0.20199999999999999,0.035
2018,Bolivia,5.752000000000001,62.0,0.7509999999999999,0.508,0.606,0.141,0.054000000000000006
